from,to
12765,213773
12765,212758
12765,213831
12765,91729
64113,42192
64113,52256
64113,100701
64113,287
64113,9581
64113,134353
64113,52437
64113,96971
64113,107326
64113,28204
64113,106929
64113,46876
64113,4020
146213,125092
1687,47515
1687,108344
1687,96532
1687,73529
1687,3341
1687,111257
1687,108183
1687,6955
1687,11834
1687,58821
1687,8514
1687,112512
1687,22816
1687,16225
1687,2759
1687,281
1687,34173
1687,12100
1687,3134
1687,1043
1687,61381
1687,2164
1687,1736
1687,8132
1687,18832
1687,2942
1687,12
1687,4678
1687,2477
1687,3962
131859,32318
9962,197872
9962,6629
9962,121243
9962,107326
9962,121032
9962,120705
9962,75436
9962,8598
9962,23811
9962,86713
9962,7846
9962,23054
9962,62240
9962,75409
9962,41994
9962,39271
9962,35872
9962,4020
9962,23046
9962,557
9962,9529
9962,12
106820,179578
106820,40606
106820,53676
38549,222
38549,52789
38549,12
30250,88837
30250,75099
30250,61651
30250,49288
30250,18080
30250,12572
30250,8488
30250,13198
30250,12
148959,1231
148959,59645
35120,8144
35120,9582
35120,6171
35120,5071
28935,15779
4515,106317
4515,106252
4515,106397
4515,108344
4515,12
4515,6955
4515,3466
4515,20382
4515,28497
4515,6256
118476,115577
321,112176
321,75436
321,281
321,23265
133954,54878
133954,144303
133954,254165
133954,134065
133954,281
133954,20670
133954,14873
133954,557
133954,14115
133954,75822
133954,15732
133954,8598
133954,95929
133954,54884
133954,96339
133954,74789
133954,178853
133954,107326
133954,162368
133954,154652
133954,52437
133954,121032
133954,237706
133954,257497
133954,269771
133954,79160
133954,65225
133954,42192
133954,182134
133954,190526
133954,42621
133954,100701
133954,137401
133954,162787
133954,167871
133954,66403
133954,24312
133954,52461
133954,208487
59505,174791
59505,167019
59505,195985
59505,178691
59505,178853
59505,179578
59505,177883
59505,152635
59505,154016
59505,162368
59505,100701
59505,105131
59505,135819
59505,164665
59505,107326
59505,161890
59505,163784
59505,140398
59505,166223
59505,138607
59505,164528
59505,13643
59505,163648
59505,64078
59505,52256
59505,141856
59505,154298
59505,80973
59505,152191
59505,5270
59505,154030
59505,154890
59505,154831
59505,105325
59505,149539
59505,150143
59505,66403
59505,64514
59505,120705
59505,121243
30583,56133
82233,61172
27601,40631
27601,38723
27601,21617
27601,7469
27601,29449
27601,19868
27601,7659
27601,28830
27601,5846
27601,25231
27601,3775
27494,30548
27494,9303
27494,5229
87193,61172
15098,5943
24517,28204
24517,11788
24517,17984
24517,24740
24517,3466
24517,20033
24517,4020
92703,63426
9151,5480
9151,4672
9151,1057
9151,12
88788,4131
88788,6755
88788,28497
88788,3100
88788,108344
88788,12
151279,102040
1784,89616
1784,34041
1784,108229
1784,5070
1784,8635
1784,3457
1784,1054
1784,45998
1784,29584
1784,3956
1784,4452
1784,15409
1784,4419
13760,14726
13760,2328
13760,13557
13760,12870
13760,13458
31317,12
2770,50263
2770,95293
2770,12
2770,13922
2770,1276
2770,6848
2770,5199
2770,16113
2770,28068
2770,2592
2770,17951
2770,251
143119,87005
143119,56995
143119,28577
143119,138273
143119,148279
143119,118303
143119,109753
143119,120705
143119,121032
143119,13643
143119,64514
143119,137087
143119,7846
143119,117100
143119,137349
143119,53995
140013,139734
140320,21241
140320,16190
140320,59027
140320,60529
81041,61172
152065,151219
36952,192688
36952,97070
36952,170917
36952,75022
8339,152191
8339,281
8339,75436
8339,7846
28877,42192
28877,62240
28877,22843
28877,34763
28877,58923
28877,57780
28877,41994
28877,37093
28877,17984
28877,28204
28877,1361
28877,13198
28877,281
28877,2759
28877,53820
28877,23054
28877,4020
28877,12148
28877,4452
28877,19696
28877,22082
28877,17893
28877,557
28877,27988
28877,19446
28877,29745
28877,21798
19271,10142
96615,42192
96615,120705
96615,66403
96615,52461
96615,107326
96615,64078
96615,8598
96615,96339
96615,95929
96615,106929
115416,135819
115416,105131
115416,105325
115416,80973
115416,158249
115416,121032
115416,107326
115416,100701
115416,77318
115416,54380
115416,21365
115416,120705
115416,138607
115416,148279
115416,1361
115416,151897
115416,151719
6137,2448
6137,6310
82421,61172
56005,12
56005,71674
56005,42904
56005,39371
28173,56461
28173,64078
28173,218777
28173,178853
28173,2469
30613,1277
30613,212591
30613,75508
30613,154823
30613,3134
30613,71854
30613,170837
30613,12
30613,101739
30613,3202
30613,199538
30613,174942
30613,1969
30613,56995
30613,2759
30613,461
30613,101954
30613,48819
30613,2058
30613,65762
30613,55756
30613,10804
44408,5991
104149,61609
71414,21427
71414,3100
71414,26269
71414,10950
71414,18333
71414,21045
71414,13154
96698,106929
96698,3512
96698,86713
96698,95929
66357,120705
66357,86888
66357,15328
66357,35592
71829,12941
50315,7846
50315,53995
96890,50296
96890,302410
96890,301992
96890,136212
96890,17984
96890,64078
96890,96971
96890,7846
96890,41234
96890,96782
118487,96532
118487,99072
118487,12
71085,61172
83716,61172
111183,6955
111183,998
111183,12
111183,8598
27845,25621
70828,61172
36781,226489
36781,264
36781,7881
36781,52098
36781,114736
36781,139636
36781,63600
36781,242460
36781,212395
36781,199862
36781,41256
36781,241652
36781,77828
36781,97947
36781,252125
36781,341
36781,42507
36781,216720
36781,79160
36781,37436
36781,74502
36781,36963
36781,29382
36781,279307
36781,21075
36781,42124
36781,79003
36781,153683
36781,3538
36781,226002
36781,47998
36781,264572
36781,107950
36781,263037
36781,266584
36781,254710
36781,259782
36781,266203
36781,137686
36781,149690
58601,58355
147874,26203
95898,228957
95898,137401
95898,17524
95898,1054
95898,188025
95898,137345
95898,154016
95898,23054
95898,152635
95898,135499
95898,166704
95898,136634
95898,153871
95898,9977
95898,4131
95898,96971
95898,109753
95898,148279
95898,52437
95898,88837
95898,135819
95898,138438
95898,58056
95898,121032
95898,120705
95898,97201
95898,7846
95898,80973
95898,75806
95898,1361
95898,28204
95898,52461
82646,61172
149596,252900
149596,189621
149596,137329
149596,163784
149596,152715
149596,154437
149596,28204
149596,9581
149596,167923
149596,13643
149596,167427
149596,23054
149596,141856
149596,152712
149596,135819
149596,152191
149596,154298
149596,152714
149596,22135
149596,287
149596,148279
149596,100701
149596,136634
149596,137367
149596,109753
149596,96971
149596,64514
149596,12
149596,102888
149596,137408
149596,33381
149596,54380
149596,40012
149596,66403
149596,77318
149596,1361
149596,44850
149596,52088
149596,61618
149596,7846
105531,79358
105531,94989
105531,1323
105531,109856
105531,108830
105531,107923
105531,105520
105531,6585
140110,198576
140110,197539
140110,197249
21527,49993
21527,58686
21527,23054
21527,30275
21527,35872
21527,33557
21527,278
21527,28932
21527,2759
21527,13096
21527,281
21527,21312
21527,12
21527,4664
124505,281
68253,37473
68253,66403
68253,42192
68253,100701
68253,41284
68253,64078
68253,107326
68253,120705
68253,96971
68253,52437
68253,140509
68253,121032
68253,281
68253,106929
68253,95929
68253,96339
68253,8598
29971,54581
29971,128688
29971,998
29971,101217
29971,4689
29971,2137
29971,3149
29971,10253
29971,44994
29971,52104
29971,8617
29971,120779
29971,22608
29971,890
29971,1276
29971,1310
29971,2212
29971,2592
29971,1525
29971,1734
29971,4118
29971,2142
29971,13406
29971,20205
18300,181136
18300,59123
18300,32021
149710,14580
52287,23265
80175,61172
13624,505679
13624,4586
13624,299067
13624,243213
13624,26419
13624,4898
13624,301275
13624,1566
13624,35312
13624,93722
13624,63909
13624,9635
13624,3632
13624,61250
13624,5546
13624,69719
13624,224446
13624,4131
13624,95430
13624,153184
13624,36963
13624,26463
13624,120705
13624,42192
13624,140389
13624,195181
13624,17984
13624,23054
13624,178853
13624,9392
13624,281
13624,1946
13624,11989
13624,6848
13624,2448
13624,3100
13624,171066
13624,66403
13624,12
13624,14115
82904,53379
89113,228957
89113,218777
89113,179349
89113,228878
89113,152654
89113,197132
89113,167019
89113,179578
89113,195985
89113,178853
89113,64078
89113,152635
89113,114797
89113,140398
89113,154437
89113,163784
89113,27096
89113,162368
89113,138607
89113,154831
89113,141856
89113,152191
89113,151359
89113,148279
89113,140509
89113,52437
89113,109753
89113,93272
89113,100450
89113,88837
89113,135819
89113,107326
89113,134353
89113,281
89113,125144
89113,91983
89113,96971
89113,120705
89113,121032
89113,97201
51487,106929
51487,95929
51487,96339
51487,8598
2584,207350
2584,31447
2584,94238
2584,66804
2584,40375
2584,130
2584,38959
2584,25530
2584,15035
2584,19891
2584,7619
2584,1754
2584,3605
81347,343196
81347,55090
81347,197249
103034,107326
103034,7846
103034,53995
103034,86713
40076,4591
40076,239358
40076,254795
40076,322146
40076,217543
40076,322769
40076,439773
40076,103146
40076,340550
40076,195187
40076,175487
40076,466728
40076,212639
40076,2313
40076,35628
40076,434890
40076,282479
40076,311578
40076,415163
40076,44340
40076,17984
40076,322079
40076,192562
40076,424572
40076,331188
40076,416930
40076,21525
40076,335297
40076,178462
40076,297177
40076,343196
40076,148146
40076,135678
40076,194847
40076,24312
40076,310017
40076,1054
40076,75099
40076,3370
40076,85893
102562,2410
102562,3956
102562,42831
102562,4131
75471,17951
8334,241670
8334,253462
8334,29792
8334,307497
8334,261312
8334,306871
8334,72679
8334,238381
8334,107037
8334,105338
8334,6821
8334,6755
8334,1193
8334,7186
145117,3494
145117,64984
145117,56
145117,171040
145117,3488
145117,173343
145117,163422
145117,21698
145117,151663
145117,102522
145117,191218
145117,148981
145117,119511
145117,154741
145117,32547
145117,43080
145117,174901
145117,236
145117,483
145117,65273
145117,42621
145117,6955
145117,77649
145117,832
145117,3100
145117,53970
145117,74851
145117,66893
145117,12
145117,153327
145117,25045
145117,95260
145117,27075
145117,19884
145117,409
145117,40983
145117,66645
145117,51988
145117,3734
145117,110668
68956,59194
68956,7846
68956,178853
68956,121032
68956,64078
118118,5538
46856,106929
46856,62240
46856,23054
46856,121032
46856,96971
46856,100701
46856,120705
46856,52437
46856,107326
46856,162368
46856,64078
46856,90385
46856,95929
46856,96339
46856,8598
46856,91609
46210,37962
86437,61172
135108,2410
11224,109992
11224,108172
11224,12
74987,135499
74987,60098
27881,65456
27881,261947
27881,8496
87470,61172
119481,19129
119481,80973
119481,21365
119481,150143
119481,152191
119481,52437
119481,93272
119481,96971
119481,85455
119481,137349
119481,149653
119481,117868
119481,137367
119481,149539
119481,137087
119481,1636
119481,117100
119481,148279
119481,77318
119481,1361
119481,26377
119481,142969
119481,143054
119481,42192
119481,54380
119481,62240
119481,22843
119481,88837
119481,109753
119481,2759
119481,66403
119481,118303
119481,136956
119481,96095
119481,52461
119481,5653
119481,94974
119481,112317
119481,126275
119481,74789
105570,185679
36982,82962
141476,117108
141476,21583
141476,73639
141476,118948
141476,111793
141476,111813
141476,110176
141476,110177
141476,31296
141476,108150
141476,41572
141476,94408
59862,66833
123029,138438
123029,6013
123029,48298
123029,16226
123029,36687
123029,117041
66240,64950
11759,10092
11759,557
11759,10956
11759,12148
11759,11389
23474,9919
23474,12
23474,18880
79311,61172
50852,42192
50852,10850
50852,19354
50852,63321
50852,33376
50852,30015
50852,39351
50852,4568
50852,2922
9756,66403
9756,178691
9756,178853
9756,64078
9756,154831
9756,152191
9756,154437
9756,121243
9756,140509
9756,52437
9756,141856
9756,107326
9756,120705
9756,96971
9756,125144
9756,121032
9756,88837
9756,75436
9756,100701
9756,52461
9756,104948
9756,21365
9756,74789
9756,95929
9756,8598
9756,96339
9756,96854
9756,81887
9756,23054
9756,54380
9756,88821
9756,79365
9756,77318
9756,62240
9756,33644
9756,61172
9756,56461
9756,46876
9756,57245
9756,557
128370,1645
114832,163784
114832,141856
114832,80973
114832,107326
114832,77318
114832,1361
114832,42192
114832,120705
114832,121032
114832,7846
87576,61172
45459,22816
45459,4131
45459,12100
45459,3100
45459,26394
45459,1299
45459,7542
45459,60933
45459,54886
45459,25039
45459,13833
45459,12
67862,61172
26040,40232
26040,107326
26040,83332
26040,17984
26040,62240
26040,27695
26040,30842
26040,33623
26040,12299
26040,11136
19749,66241
19749,19457
89686,57780
89686,53995
60586,51395
102453,137336
102453,152715
102453,163784
102453,137345
102453,101959
102453,152702
102453,135819
102453,97201
102453,88837
102453,150143
102453,148279
102453,141856
102453,46484
102453,96971
102453,110362
102453,83332
102453,80973
102453,91983
102453,1361
102453,75806
102453,565
102453,95710
102453,97302
102453,98073
102453,102291
102453,87005
102453,24103
102453,64254
102453,38099
102453,18857
102453,101934
102453,97826
102453,7846
102453,53995
136855,1000
880,69555
880,12
58056,444058
58056,425454
58056,326444
58056,161519
58056,33273
58056,282728
58056,4910
58056,277447
58056,323767
58056,79233
58056,5333
58056,310922
58056,327657
58056,325206
58056,135641
58056,311194
58056,62583
58056,278207
58056,50953
58056,148503
58056,266139
58056,1054
58056,157892
58056,107975
58056,107909
58056,56495
58056,259219
58056,29328
58056,258239
58056,57784
58056,119553
58056,42621
58056,50238
58056,93664
58056,66238
58056,51747
58056,28371
58056,1635
58056,23477
58056,119485
81439,61172
149018,148894
40193,170058
40193,81116
40193,171794
40193,140785
40193,153903
40193,154715
40193,96971
40193,54380
40193,76924
40193,105325
40193,74148
40193,66403
40193,152191
40193,77318
40193,52461
40193,281
40193,74789
40193,1361
40193,154227
40193,154502
40193,154484
40193,153659
40193,153908
40193,153932
40193,6755
56413,96971
56413,52437
56413,281
39646,81116
39646,107326
39646,52437
39646,281
39646,138458
39646,23054
39646,121032
39646,120705
39646,109753
160448,30190
160448,142179
68007,64514
68007,167323
68007,107326
68007,96971
68007,281
68007,121032
68007,23054
68007,1054
120249,1645
13713,6174
13713,24871
13713,4020
99178,12
99178,178462
99178,200635
99178,135316
125796,12
137979,137666
101005,217794
101005,228957
101005,177469
101005,1636
101005,46876
101005,37111
101005,100701
101005,96971
101005,42192
101005,64078
101005,66403
101005,56986
101005,1969
101005,34173
86239,61172
4354,23549
4354,3301
4354,17984
4354,4499
85733,61172
25282,54227
25282,12
62680,281
62680,28204
62680,105325
62680,113640
62680,100701
62680,46484
62680,97151
62680,2759
62680,104948
62680,97201
62680,22843
62680,101903
62680,17984
62680,35728
62680,95929
62680,96339
62680,8598
62680,96854
62680,81887
62680,15607
62680,88821
62680,80973
62680,23054
62680,83332
62680,79365
62680,85436
62680,62240
62680,33644
62680,60051
62680,67439
62680,54380
62680,1361
62680,4020
62680,71664
62680,56461
62680,46876
62680,1814
62680,26272
62680,63664
62680,33202
44321,64514
44321,121032
44321,149860
44321,23054
44321,107326
44321,100701
44321,7972
44321,4904
44321,8598
44321,96339
44321,95929
44321,21698
44321,105172
44321,106929
67613,18019
67613,26991
35486,5570
35486,9325
35486,30329
35486,1592
35486,4596
35486,236
35486,3734
35486,2429
35486,1667
35486,4976
35486,2592
83479,77649
83479,21615
83479,29938
83479,55435
83479,24247
83479,4847
83479,58604
83479,23794
83479,39204
83479,38393
83479,71805
83479,6499
83479,33274
83479,31875
83479,38696
83479,26183
83479,34518
83479,26742
83479,4827
83479,39952
83479,14043
83479,1476
83479,29328
83479,5986
83479,41284
83479,54767
83479,30756
83479,77492
83479,15340
83479,38475
83479,31426
83479,34596
83479,9222
83479,22425
83479,19831
83479,49864
83479,79160
83479,46124
54246,294045
25697,95833
25697,11036
149689,149690
149689,66112
149689,11629
149689,137087
149689,137349
149689,7846
149689,53995
84851,61172
71061,998
71061,30873
71061,70022
70139,61172
61175,328771
9011,4257
55208,29467
103914,30373
18060,114160
18060,5474
56296,9919
56296,8144
56296,4131
56296,144311
56296,144058
56296,21287
56296,103170
56296,42831
56296,112818
56296,120705
56296,107326
56296,281
56296,8768
56296,71755
56296,73788
56296,1467
56296,37093
56296,2410
56296,24495
56296,35784
56296,38515
56296,17956
56296,22625
56296,4020
56296,27380
56296,12
56296,60935
56296,119
56296,25231
56296,7659
56296,26419
56296,12416
56296,6955
56296,1828
56296,18769
56296,23404
56296,39247
56296,2463
56296,10443
56296,5976
50077,12
97375,137645
6921,1964
31581,58011
31581,7454
31581,4869
74071,336678
74071,294520
74071,278984
74071,263218
74071,225926
74071,208334
74071,143130
74071,40983
74071,3981
74071,24406
74071,208846
74071,36170
74071,189621
74071,64078
74071,155151
74071,81844
74071,120705
74071,121032
74071,23054
74071,60051
74071,75806
74071,58845
74071,19530
38888,39441
12919,23916
12919,39267
119419,119355
87307,61172
49683,64078
121937,1102
121937,228276
120082,179098
120082,42621
120082,1929
63908,61631
158921,12
68766,61172
109991,2097
123213,62583
123213,119553
123213,119485
123213,119031
85174,22598
79208,61172
2531,218777
2531,135156
2531,9325
2531,196135
2531,149121
2531,104448
2531,144650
2531,9073
2531,77328
2531,42621
2531,4489
2531,39351
2531,6107
2531,4180
2531,2947
2531,118815
2531,144580
2531,108847
2531,152191
2531,105325
2531,154030
2531,108622
2531,104504
2531,1706
2531,108344
2531,152713
2531,119177
2531,75436
2531,77649
2531,35590
2531,22598
2531,10983
2531,41790
2531,114936
2531,47183
2531,788
2531,21181
2531,24600
2531,81887
2531,8598
51387,90523
51387,155
73350,107723
73350,45628
73350,63292
73350,2410
73350,15732
73350,177564
73350,1969
73350,42621
73350,6966
73350,89221
73350,4156
84568,61172
13567,1
38976,61859
38976,124
38976,33345
38976,7324
38976,56635
38976,1913
38976,62334
38976,12
38976,1054
38976,22461
38976,39636
38976,56301
38976,31683
38976,60853
38976,27259
38976,2680
56589,86713
56589,56278
87675,156000
87675,59251
87675,10179
87675,78603
87675,5391
87675,53077
87675,55822
87675,65183
87675,64125
87675,20750
87675,3611
87675,33951
87675,14488
87675,5832
87675,2497
87675,50074
87675,11087
87675,11803
87675,32321
87675,2994
87675,4738
87675,11026
87675,5077
87675,15736
87675,341
87675,57431
87675,315
87675,32371
87675,77328
87675,86900
87675,41437
87675,41024
87675,13681
87675,59988
87675,33002
87675,13853
87675,59620
87675,31604
87675,23171
87675,68979
78885,64514
78885,61618
78885,483
78885,77248
78885,40012
78885,50953
78885,76556
78885,77016
78885,5187
78885,71391
78885,56395
78885,1636
78885,72039
78885,28204
78885,71424
78885,24866
78885,58119
78885,87
78885,63587
63640,557
63640,311
63640,35294
63640,21075
63640,2309
63640,28793
63640,238
63640,51752
63640,39351
63640,62485
63640,1054
63640,56814
63640,58923
63640,54380
63640,7190
63640,50953
93413,281
576,137800
576,107486
576,100701
576,109074
576,121032
576,120705
576,123309
576,91983
576,110700
576,105186
576,26419
576,88724
576,109901
576,42708
576,108172
576,109613
576,2427
576,10548
576,108846
576,109015
576,108936
576,53995
576,7846
576,64974
576,21781
576,77318
576,52256
576,31262
576,37914
576,81887
576,96854
576,8598
576,96339
576,95929
576,75806
576,32342
576,21365
576,104948
576,66645
576,75436
24499,178462
24499,154652
24499,141856
24499,88837
24499,100430
24499,35444
24499,18436
24499,12
133881,182134
133881,152702
133881,152712
133881,137329
133881,7846
133881,136634
133881,135499
133881,137336
133881,137345
133881,165694
133881,141856
133881,135819
133881,152191
133881,148279
133881,121032
133881,1361
133881,118646
133881,144738
133881,113100
133881,112516
133881,117854
133881,135683
133881,9581
133881,114963
133881,115652
133881,115577
133881,123574
133881,124572
133881,138617
133881,139126
133881,138842
133881,112876
48143,30672
48143,57985
110514,31087
98932,17984
98932,205576
98932,252001
98932,149350
98932,139402
98932,206707
98932,240487
98932,246469
98932,245104
98932,156445
98932,36963
98932,94974
98932,118944
98932,38043
51819,93059
84442,61172
8644,290345
8644,458712
8644,424205
8644,191300
8644,424932
8644,293501
8644,414919
8644,182943
8644,335803
8644,49415
8644,47376
8644,5916
8644,327221
8644,323485
8644,300850
8644,321974
8644,295154
8644,292327
8644,293686
8644,110245
8644,313883
8644,192448
8644,5943
8644,239059
8644,1277
8644,202896
8644,177001
8644,33654
8644,274981
8644,311427
8644,1969
8644,23938
8644,277661
8644,295172
8644,1683
8644,270303
8644,134091
8644,200618
8644,15469
8644,5546
71062,61172
65227,25200
58381,57350
10556,52986
10556,55227
10556,8598
10556,95929
10556,96339
10556,6648
70127,99790
70127,98073
70127,30015
70127,92114
70127,1574
70127,21343
70127,92241
70127,89038
70127,1663
70127,37775
70127,64408
70127,65182
70127,5016
70127,52827
70127,69448
70127,33037
70127,63426
70127,69536
70127,58041
70127,59974
70127,24413
70127,27075
70127,70431
70127,70474
70127,27442
70127,19541
70127,20732
70127,38493
70127,69922
55845,161098
55845,176496
55845,46876
55845,218777
55845,227018
55845,239749
55845,228957
55845,177469
55845,152654
55845,178853
55845,195181
55845,195985
55845,167019
55845,66403
55845,188008
55845,154831
55845,158717
55845,142800
55845,152635
55845,22843
55845,21365
55845,100701
55845,163784
55845,93272
55845,80973
55845,140398
55845,81116
55845,138607
55845,120705
55845,13643
55845,178691
55845,188025
55845,144058
55845,137329
55845,137367
55845,64078
55845,154437
55845,152191
55845,141856
55845,52437
119235,117348
66944,482369
66944,440654
66944,310017
66944,425951
66944,323767
66944,62583
66944,258807
66944,210170
66944,300701
66944,301727
66944,1517
66944,278
66944,284953
66944,297292
66944,40116
66944,119485
66944,285423
66944,46013
66944,286184
66944,277441
66944,24413
66944,12
66944,67136
66944,17893
66944,249327
66944,1913
66944,260120
66944,73567
66944,172479
66944,119031
66944,193005
66944,112460
66944,69307
66944,240487
66944,155175
66944,36398
66944,191972
66944,4910
66944,261592
66944,162729
92634,12
48650,163784
48650,80973
48650,109753
48650,121032
48650,2759
48650,28067
48650,46876
48650,91983
48650,96971
48650,287
48650,42192
48650,12
48650,88837
48650,281
114155,998
114155,42192
114155,164665
114155,164528
114155,121243
114155,150143
114155,109753
114155,152191
114155,116605
114155,137362
114155,28502
114155,154030
114155,96971
114155,33349
114155,154890
114155,154051
114155,107326
114155,152635
114155,141856
114155,154581
114155,154437
114155,51120
114155,45469
114155,136288
114155,140270
114155,52497
114155,52461
114155,2097
114155,9325
114155,65243
114155,56995
114155,66709
114155,996
114155,483
114155,103656
114155,136634
114155,60153
114155,69719
114155,21365
114155,56609
13734,11511
13734,10191
139385,10519
160906,152874
20943,127842
20943,177702
20943,37434
20943,64514
20943,61172
20943,80973
20943,76864
20943,77318
20943,54380
20943,21365
20943,62240
20943,22843
20943,1361
20943,45322
20943,2836
20943,34689
48035,18659
161382,173701
161382,107326
161382,152437
161382,140398
161382,66645
161382,19129
161382,141856
161382,154437
161382,161890
161382,100701
161382,7846
161382,152191
161382,64514
161382,152474
161382,53995
65979,65796
149700,219414
149700,177469
149700,100701
149700,46876
149700,96971
149700,223311
149700,107326
149700,68470
77989,61172
67350,107877
3991,5655
3991,4067
3991,998
3991,2416
3991,4066
3991,1310
3991,1167
3991,12
3991,1293
3991,160
3991,54
3991,1982
3991,4065
3991,3654
3991,4064
3991,4063
3991,2374
3991,4062
3991,2711
3991,4061
3991,1057
3991,2748
3991,4059
3991,1795
111550,9581
78638,61172
35552,35293
99179,52437
99179,148279
99179,121243
99179,154831
99179,42192
99179,162368
99179,27096
99179,163784
99179,64078
99179,178853
99179,167019
99179,179578
99179,66403
99179,188008
99179,195181
99179,56880
99179,557
99179,96971
99179,2759
99179,23054
99179,100450
99179,119601
99179,97201
99179,121032
99179,120705
99179,107326
99179,135819
99179,88837
99179,103037
99179,28204
99179,80973
99179,77318
99179,4020
99179,1361
99179,2459
99179,74789
99179,97151
99179,61172
99179,22843
99179,99897
7843,3094
8192,54380
8192,73836
8192,28932
8192,38723
8192,1388
8192,14115
8192,26569
8192,57245
8192,62240
8192,41994
8192,71437
8192,56461
8192,2721
8192,28068
8192,21246
8192,10948
8192,2309
8192,11989
8192,17984
8192,20518
8192,18672
8192,14096
8192,18558
8192,6955
8192,278
8192,8864
8192,1361
8192,2153
8192,281
8192,2726
8192,5458
8192,7324
8192,557
8192,8555
8192,7542
8192,12
81931,19620
81931,167323
81931,8401
81931,120705
81931,28204
81931,105186
81931,10288
81931,25549
81931,24331
81931,2905
81931,136
81931,57702
81931,77325
81931,8488
81931,97151
81931,56085
81931,17521
81931,104635
81931,74789
81931,35183
81931,103170
81931,22425
81931,61172
81931,17984
81931,52256
81931,3361
81931,62240
81931,90285
81931,5807
81931,124
81931,40612
81931,9147
81931,3512
81931,17738
81931,5272
81931,7469
81931,79365
81931,40116
81931,2947
81931,58631
71621,37976
51321,12
22956,103615
22956,91532
22956,72601
22956,5780
22956,913
22956,4072
1577,48481
1577,938
94160,96971
94160,91983
94160,79160
94160,52802
94160,94549
94160,86713
94160,7846
112589,109799
49629,2345
108717,96971
108717,7846
108717,92917
108717,25677
108717,104280
108717,3512
108717,53995
108717,86713
27151,54884
27151,4890
3112,9635
3112,459782
3112,353319
3112,220161
3112,176493
3112,4417
3112,233977
3112,12
3112,315871
3112,50296
3112,118944
3112,156767
3112,44698
3112,3137
60590,41085
60590,4195
60590,59645
60590,30232
60590,59194
100418,12
49860,120705
49860,121032
49860,42192
49860,12
49860,2097
49860,31055
49860,13328
108772,10647
108772,72948
97420,21949
97420,39571
97420,67277
97420,15822
49441,56820
22987,229304
22987,2592
22987,59658
22987,6955
22987,12
22987,28527
91866,281
53683,57350
53683,15518
53683,73520
53683,4636
4246,32872
4246,804
4246,1000
4246,182
4246,1887
35122,64078
35122,74700
35122,7846
2834,66403
2834,166585
2834,42192
2834,18035
2834,110522
2834,96971
2834,120705
2834,107326
2834,52437
2834,121243
2834,64078
2834,28204
2834,103726
2834,74789
2834,75436
2834,64514
2834,86713
2834,17984
2834,72461
2834,19588
2834,8598
2834,62240
2834,14353
2834,61172
2834,4020
2834,67947
2834,46876
2834,37934
2834,6597
2834,18210
2834,4013
2834,33691
2834,74339
2834,30326
2834,6922
2834,25039
2834,6955
2834,22816
2834,9635
20474,23518
20474,15715
20474,10516
20474,17951
142342,142227
35701,3100
35701,2836
35701,998
35701,12
90811,54878
39230,99052
39620,58853
83892,27907
83892,4178
83892,140398
83892,3287
83892,121243
83892,36389
83892,52437
83892,140509
83892,287
83892,281
83892,109753
83892,107326
83892,121032
83892,96274
83892,120705
83892,28204
83892,104273
83892,99136
83892,97151
83892,75436
83892,96339
83892,8598
83892,76317
83892,47236
83892,21365
83892,23054
83892,96971
83892,41994
83892,56498
83892,4281
83892,74405
83892,13577
83892,46876
83892,77169
83892,95295
83892,62240
83892,4020
83892,17984
83892,90816
83892,86713
64841,41994
64841,23054
74518,199537
74518,237196
74518,228957
74518,177469
74518,177883
74518,189346
74518,224003
74518,218777
74518,7846
74518,53995
74518,185372
74518,66403
74518,162787
74518,197132
74518,167019
74518,178853
74518,179578
74518,100701
74518,142800
74518,189621
74518,178691
74518,152635
74518,81116
74518,88837
74518,163784
74518,167323
74518,161890
74518,140509
74518,154831
74518,154890
74518,141856
74518,121243
74518,52437
74518,281
74518,134353
74518,135819
74518,107326
74518,96971
74518,125144
74518,121032
43851,12
101802,9635
146506,11567
153691,40983
153691,77474
153691,53473
153691,144141
153691,29009
153691,110668
153691,120705
153691,148981
153691,147969
153691,17631
153691,114936
153691,153686
153691,28378
153691,62892
153691,36982
153691,111637
153691,156261
153691,136423
153691,35096
153691,154741
153691,32547
153691,162448
153691,174129
153691,175004
153691,179790
153691,170638
153691,66645
153691,166632
153691,71424
153691,79935
153691,77089
153691,36170
153691,158395
153691,65761
153691,83572
153691,58183
153691,191218
153691,138189
153691,170917
153691,181360
91910,63975
91910,66709
91910,3203
91910,1400
91910,43087
91910,38723
91910,17984
91910,99790
91910,37473
91910,19600
91910,98845
91910,69408
91910,49712
91910,14729
91910,75984
91910,66238
91910,52607
91910,58845
91910,100731
91910,38716
91910,91486
91910,5758
91910,6130
91910,54380
91910,79365
91910,71391
91910,46013
91910,7846
91910,85184
91910,18857
91910,19370
91910,52217
91910,41078
91910,58041
91910,9977
91910,35752
91910,1054
91910,51747
91910,88724
91910,91729
74206,29009
74206,77474
74206,65761
74206,62583
74206,66709
74206,137367
74206,137349
74206,64188
74206,110151
74206,137345
74206,121446
74206,107326
74206,135819
74206,109074
74206,6130
74206,116744
74206,77366
74206,8340
74206,35096
74206,88837
74206,41994
74206,121243
74206,121032
74206,2759
74206,97201
74206,88308
74206,35362
74206,93380
74206,100305
74206,66645
74206,23054
74206,2459
74206,44516
